0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.165060
6,0.363900
7,0.552941
8,0.584925
9,0.578108
10,0.569054
11,0.555468
12,0.513134
13,0.528171
14,0.568923
15,0.614437
16,0.619980
17,0.607706
18,0.601716
19,0.591674
20,0.585123
21,0.583144
22,0.595183
23,0.583862
24,0.569109
25,0.528646
26,0.522336
27,0.533516
28,0.595336
29,0.580592
30,0.563890
31,0.497247
32,0.488685
33,0.485020
34,0.489918
35,0.490230
36,0.508999
37,0.509218
38,0.530452
39,0.553122
40,0.529284
41,0.520799
42,0.481182
43,0.499046
44,0.484566
45,0.483363
46,0.498774
47,0.520259
48,0.524424
49,0.553858
50,0.551165
51,0.578108
52,0.562315
53,0.592681
54,0.611956
55,0.619629
56,0.615060
57,0.576579
58,0.584737
59,0.575418
60,0.589592
61,0.586367
62,0.583835
63,0.593568
64,0.620149
65,0.638582
66,0.668931
67,0.672369
68,0.691737
69,0.703757
70,0.695353
71,0.635166
72,0.596082
73,0.601685
74,0.642390
75,0.643545
76,0.622351
77,0.622688
78,0.641998
79,0.651806
80,0.677229
81,0.689408
82,0.712752
83,0.705307
84,0.717255
85,0.734169
86,0.740014
87,0.689674
88,0.671656
89,0.670990
90,0.702512
91,0.671181
92,0.661240
93,0.642520
94,0.674790
95,0.674984
96,0.704200
97,0.687120
98,0.694321
99,0.685040
100,0.709042
101,0.681429
102,0.688238
103,0.638908
104,0.645635
105,0.640295
106,0.679593
107,0.711920
108,0.719388
109,0.714284
110,0.658635
111,0.655312
112,0.646273
113,0.702396
114,0.682431
115,0.665474
116,0.665808
117,0.720593
118,0.753444
119,0.758904
120,0.721568
121,0.720656
122,0.715889
123,0.722181
124,0.695281
125,0.682878
126,0.656118
127,0.696059
128,0.683363
129,0.682438
130,0.657992
131,0.675265
132,0.722796
133,0.737884
134,0.739074
135,0.729555
136,0.723534
137,0.730123
138,0.691938
139,0.705051
140,0.695253
141,0.707990
142,0.722927
143,0.744017
144,0.763556
145,0.731476
146,0.712604
147,0.707173
148,0.733245
149,0.740496
150,0.746873
151,0.760117
152,0.757899
153,0.746619
154,0.732735
155,0.719227
156,0.755573
157,0.774594
158,0.791568
159,0.807249
160,0.803981
161,0.790415
162,0.747094
163,0.718647
164,0.754426
165,0.784495
166,0.806734
167,0.799684
168,0.794052
169,0.809843
170,0.800962
171,0.807872
172,0.771163
173,0.747544
174,0.731833
175,0.781004
176,0.812016
177,0.793218
178,0.748420
179,0.787361
180,0.828427
181,0.846853
182,0.817383
183,0.822145
184,0.817710
185,0.818596
186,0.803062
187,0.805315
188,0.797707
189,0.802956
190,0.819302
191,0.844655
192,0.847109
193,0.854275
194,0.852587
195,0.888434
196,0.891711
197,0.897662
198,0.866778
199,0.861508
200,0.854174
201,0.849483
202,0.853644
203,0.901025
204,0.900756
205,0.919920
206,0.876684
207,0.931650
208,0.915618
209,0.936118
210,0.914525
211,0.925323
212,0.901078
213,0.886804
214,0.881926
215,0.885653
216,0.889089
217,0.891111
218,0.905573
219,0.921756
220,0.940084
221,0.953067
222,0.964924
223,0.994314
224,0.990714
225,1.000000
226,0.955699
227,0.957281
228,0.914246
229,0.914447
230,0.898985
231,0.889119
232,0.870902
233,0.859831
234,0.854709
235,0.862960
236,0.876641
237,0.907239
238,0.927282
239,0.930298
240,0.929176
241,0.929249
242,0.941767
243,0.926237
244,0.891312
245,0.857156
246,0.830062
247,0.867461
248,0.869345
249,0.914010
250,0.889448
251,0.900264
252,0.899166
253,0.909497
254,0.905626
255,0.899020
