186,4.2332313239999997e-07
187,4.232016338999999e-07
188,4.229910088e-07
189,4.2306486320000003e-07
190,4.233798532000001e-07
191,4.235459144000001e-07
192,4.239256070999999e-07
193,4.234631291000002e-07
194,4.2378914860000033e-07
195,4.238683334999999e-07
196,4.246799957999998e-07
197,4.239004357999999e-07
198,4.240703331e-07
199,4.236315556000001e-07
200,4.237216050999999e-07
201,4.238212895e-07
202,4.234723425e-07
203,4.2386288890000017e-07
204,4.2542969330000003e-07
205,4.2346317439999986e-07
206,4.245134830999998e-07
207,4.2396197370000015e-07
208,4.253291093e-07
209,4.239692241000002e-07
210,4.246578804e-07
211,4.245961049999999e-07
212,4.243358231999999e-07
213,4.238348075999999e-07
214,4.241115214e-07
215,4.241702179e-07
216,4.239613736e-07
217,4.242281303999997e-07
218,4.2423886970000006e-07
219,4.2445238079999993e-07
220,4.2477746179999993e-07
221,4.2486106049999983e-07
222,4.2489309380000005e-07
223,4.2517997960000026e-07
224,4.2585877970000025e-07
225,4.247709306000001e-07
226,4.2549521409999975e-07
227,4.2435485920000026e-07
228,4.2482463570000025e-07
229,4.240342491999999e-07
230,4.243617049000001e-07
231,4.2429972820000007e-07
232,4.236993622e-07
233,4.2374322639999994e-07
234,4.2392391239999993e-07
235,4.235254895000001e-07
236,4.2402334780000015e-07
237,4.243883396000002e-07
238,4.245642332999999e-07
239,4.2470370220000006e-07
240,4.244908002999998e-07
241,4.245260931000001e-07
242,4.2470615990000013e-07
243,4.24915721e-07
244,4.239989474000003e-07
245,4.235205103000001e-07
246,4.2375621419999973e-07
247,4.230792349e-07
248,4.247901193000001e-07
249,4.2382012350000007e-07
250,4.245954728999999e-07
251,4.2395635730000013e-07
252,4.2418725390000006e-07
253,4.245582101e-07
254,4.243070524999999e-07
255,4.2423230010000003e-07
